event_id,session_id,user_id,event_type,event_timestamp,event_step,product_id,product_name,category,subcategory,brand,region,device_type,traffic_source,page_type,search_keyword,event_date
EVT0012315,S002927,U00781,add_to_cart,15-02-2026 08:36,4,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,direct,cart,,15-02-2026
EVT0012316,S002953,U00808,view,15-02-2026 08:37,3,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Kolkata,mobile,organic_search,product_page,,15-02-2026
EVT0012317,S002927,U00781,checkout_start,15-02-2026 08:38,5,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,direct,checkout,,15-02-2026
EVT0012318,S002953,U00808,view,15-02-2026 08:38,4,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Kolkata,mobile,organic_search,product_page,,15-02-2026
EVT0012319,S002927,U00781,checkout_abandon,15-02-2026 08:39,6,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,direct,checkout,,15-02-2026
EVT0012320,S002953,U00808,add_to_cart,15-02-2026 08:40,5,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Kolkata,mobile,organic_search,cart,,15-02-2026
EVT0012321,S002881,U00005,visit,15-02-2026 08:41,1,P143,OnePlus G1 256GB Red,Electronics,Smartphone,OnePlus,Mumbai,desktop,organic_search,landing_page,,15-02-2026
EVT0012322,S002953,U00808,checkout_start,15-02-2026 08:41,6,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Kolkata,mobile,organic_search,checkout,,15-02-2026
EVT0012323,S002953,U00808,purchase,15-02-2026 08:43,7,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Kolkata,mobile,organic_search,confirmation,,15-02-2026
EVT0012324,S002931,U00684,visit,15-02-2026 08:43,1,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,landing_page,,15-02-2026
EVT0012325,S002881,U00005,view,15-02-2026 08:43,2,P143,OnePlus G1 256GB Red,Electronics,Smartphone,OnePlus,Mumbai,desktop,organic_search,product_page,,15-02-2026
EVT0012326,S002931,U00684,search,15-02-2026 08:44,2,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,search_results,phone accessories,15-02-2026
EVT0012327,S002881,U00005,view,15-02-2026 08:45,3,P008,Sony Bluetooth Headphones,Electronics,Headphones,Sony,Mumbai,desktop,organic_search,product_page,,15-02-2026
EVT0012328,S002931,U00684,view,15-02-2026 08:47,3,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,product_page,,15-02-2026
EVT0012329,S002931,U00684,add_to_cart,15-02-2026 08:49,4,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,cart,,15-02-2026
EVT0012330,S002931,U00684,checkout_start,15-02-2026 08:50,5,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,checkout,,15-02-2026
EVT0012331,S002931,U00684,checkout_abandon,15-02-2026 08:51,6,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,Ahmedabad,mobile,paid_ads,checkout,,15-02-2026
EVT0012332,S002895,U00421,visit,15-02-2026 09:11,1,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Chennai,tablet,organic_search,landing_page,,15-02-2026
EVT0012333,S002895,U00421,view,15-02-2026 09:12,2,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Chennai,tablet,organic_search,product_page,,15-02-2026
EVT0012334,S002895,U00421,add_to_cart,15-02-2026 09:14,3,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Chennai,tablet,organic_search,cart,,15-02-2026
EVT0012335,S002893,U00247,visit,15-02-2026 09:15,1,P025,Lakme Foundation,Beauty,Makeup,Lakme,Kolkata,mobile,organic_search,landing_page,,15-02-2026
EVT0012336,S002893,U00247,search,15-02-2026 09:16,2,P025,Lakme Foundation,Beauty,Makeup,Lakme,Kolkata,mobile,organic_search,search_results,moisturizer,15-02-2026
EVT0012337,S002895,U00421,checkout_start,15-02-2026 09:16,4,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Chennai,tablet,organic_search,checkout,,15-02-2026
EVT0012338,S002895,U00421,purchase,15-02-2026 09:17,5,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Chennai,tablet,organic_search,confirmation,,15-02-2026
EVT0012339,S002893,U00247,view,15-02-2026 09:18,3,P025,Lakme Foundation,Beauty,Makeup,Lakme,Kolkata,mobile,organic_search,product_page,,15-02-2026
EVT0012340,S002962,U00088,visit,15-02-2026 09:20,1,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,Hyderabad,mobile,referral,landing_page,,15-02-2026
EVT0012341,S002962,U00088,search,15-02-2026 09:21,2,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,Hyderabad,mobile,referral,search_results,wooden chair,15-02-2026
EVT0012342,S002866,U00894,visit,15-02-2026 09:22,1,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,Mumbai,tablet,social,landing_page,,15-02-2026
EVT0012343,S002962,U00088,view,15-02-2026 09:22,3,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,Hyderabad,mobile,referral,product_page,,15-02-2026
EVT0012344,S002866,U00894,view,15-02-2026 09:23,2,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,Mumbai,tablet,social,product_page,,15-02-2026
EVT0012345,S002866,U00894,add_to_cart,15-02-2026 09:26,3,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,Mumbai,tablet,social,cart,,15-02-2026
EVT0012346,S002866,U00894,checkout_start,15-02-2026 09:27,4,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,Mumbai,tablet,social,checkout,,15-02-2026
EVT0012347,S002866,U00894,checkout_abandon,15-02-2026 09:28,5,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,Mumbai,tablet,social,checkout,,15-02-2026
EVT0012348,S002892,U00115,visit,15-02-2026 09:47,1,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Kolkata,mobile,direct,landing_page,,15-02-2026
EVT0012349,S002892,U00115,view,15-02-2026 09:48,2,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Kolkata,mobile,direct,product_page,,15-02-2026
EVT0012350,S002892,U00115,add_to_cart,15-02-2026 09:50,3,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Kolkata,mobile,direct,cart,,15-02-2026
EVT0012351,S002892,U00115,checkout_start,15-02-2026 09:51,4,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Kolkata,mobile,direct,checkout,,15-02-2026
EVT0012352,S002892,U00115,checkout_abandon,15-02-2026 09:52,5,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Kolkata,mobile,direct,checkout,,15-02-2026
EVT0012353,S002905,U00058,visit,15-02-2026 10:34,1,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,landing_page,,15-02-2026
EVT0012354,S002905,U00058,search,15-02-2026 10:35,2,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,search_results,lipstick,15-02-2026
EVT0012355,S002917,U00818,visit,15-02-2026 10:36,1,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Kolkata,desktop,referral,landing_page,,15-02-2026
EVT0012356,S002917,U00818,view,15-02-2026 10:36,2,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Kolkata,desktop,referral,product_page,,15-02-2026
EVT0012357,S002905,U00058,view,15-02-2026 10:38,3,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,product_page,,15-02-2026
EVT0012358,S002917,U00818,view,15-02-2026 10:38,3,P151,Apple MacBook Air 32GB RAM 256GB SSD,Electronics,Laptop,Apple,Kolkata,desktop,referral,product_page,,15-02-2026
EVT0012359,S002905,U00058,add_to_cart,15-02-2026 10:39,4,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,cart,,15-02-2026
EVT0012360,S002905,U00058,checkout_start,15-02-2026 10:40,5,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,checkout,,15-02-2026
EVT0012361,S002905,U00058,checkout_abandon,15-02-2026 10:41,6,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,desktop,referral,checkout,,15-02-2026
EVT0012362,S002896,U00860,visit,15-02-2026 10:49,1,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,landing_page,,15-02-2026
EVT0012363,S002896,U00860,search,15-02-2026 10:50,2,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,search_results,hair oil,15-02-2026
EVT0012364,S002948,U00838,visit,15-02-2026 10:51,1,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Delhi,mobile,email,landing_page,,15-02-2026
EVT0012365,S002896,U00860,view,15-02-2026 10:53,3,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,product_page,,15-02-2026
EVT0012366,S002896,U00860,view,15-02-2026 10:53,4,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Hyderabad,desktop,organic_search,product_page,,15-02-2026
EVT0012367,S002948,U00838,view,15-02-2026 10:54,2,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Delhi,mobile,email,product_page,,15-02-2026
EVT0012368,S002896,U00860,add_to_cart,15-02-2026 10:55,5,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,cart,,15-02-2026
EVT0012369,S002896,U00860,checkout_start,15-02-2026 10:55,6,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,checkout,,15-02-2026
EVT0012370,S002948,U00838,add_to_cart,15-02-2026 10:56,3,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Delhi,mobile,email,cart,,15-02-2026
EVT0012371,S002948,U00838,checkout_start,15-02-2026 10:57,4,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Delhi,mobile,email,checkout,,15-02-2026
EVT0012372,S002896,U00860,checkout_abandon,15-02-2026 10:57,7,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Hyderabad,desktop,organic_search,checkout,,15-02-2026
EVT0012373,S002948,U00838,purchase,15-02-2026 10:57,5,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Delhi,mobile,email,confirmation,,15-02-2026
EVT0012374,S002897,U00117,visit,15-02-2026 11:06,1,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Hyderabad,mobile,organic_search,landing_page,,15-02-2026
EVT0012375,S002897,U00117,view,15-02-2026 11:07,2,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Hyderabad,mobile,organic_search,product_page,,15-02-2026
EVT0012376,S002897,U00117,add_to_cart,15-02-2026 11:09,3,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Hyderabad,mobile,organic_search,cart,,15-02-2026
EVT0012377,S002897,U00117,checkout_start,15-02-2026 11:10,4,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Hyderabad,mobile,organic_search,checkout,,15-02-2026
EVT0012378,S002897,U00117,checkout_abandon,15-02-2026 11:12,5,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Hyderabad,mobile,organic_search,checkout,,15-02-2026
EVT0012379,S002946,U00628,visit,15-02-2026 11:23,1,P112,HP Pavilion 32GB RAM 256GB SSD,Electronics,Laptop,HP,Kolkata,mobile,direct,landing_page,,15-02-2026
EVT0012380,S002946,U00628,view,15-02-2026 11:26,2,P112,HP Pavilion 32GB RAM 256GB SSD,Electronics,Laptop,HP,Kolkata,mobile,direct,product_page,,15-02-2026
EVT0012381,S002867,U00733,visit,15-02-2026 11:26,1,P039,Puma Track Pants,Sports,Activewear,Puma,Pune,desktop,direct,landing_page,,15-02-2026
EVT0012382,S002946,U00628,view,15-02-2026 11:27,3,P113,HP Pavilion 32GB RAM 1TB SSD,Electronics,Laptop,HP,Kolkata,mobile,direct,product_page,,15-02-2026
EVT0012383,S002867,U00733,view,15-02-2026 11:28,2,P039,Puma Track Pants,Sports,Activewear,Puma,Pune,desktop,direct,product_page,,15-02-2026
EVT0012384,S002887,U00642,visit,15-02-2026 11:35,1,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,landing_page,,15-02-2026
EVT0012385,S002887,U00642,search,15-02-2026 11:36,2,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,search_results,blue jeans,15-02-2026
EVT0012386,S002887,U00642,view,15-02-2026 11:38,3,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,product_page,,15-02-2026
EVT0012387,S002887,U00642,add_to_cart,15-02-2026 11:40,4,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,cart,,15-02-2026
EVT0012388,S002887,U00642,checkout_start,15-02-2026 11:40,5,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,checkout,,15-02-2026
EVT0012389,S002899,U00032,visit,15-02-2026 11:40,1,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Kolkata,tablet,email,landing_page,,15-02-2026
EVT0012390,S002887,U00642,checkout_abandon,15-02-2026 11:41,6,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,mobile,paid_ads,checkout,,15-02-2026
EVT0012391,S002899,U00032,view,15-02-2026 11:42,2,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Kolkata,tablet,email,product_page,,15-02-2026
EVT0012392,S002940,U00389,visit,15-02-2026 11:54,1,P186,OnePlus 15 128GB Black,Electronics,Smartphone,OnePlus,Pune,desktop,paid_ads,landing_page,,15-02-2026
EVT0012393,S002940,U00389,search,15-02-2026 11:55,2,P186,OnePlus 15 128GB Black,Electronics,Smartphone,OnePlus,Pune,desktop,paid_ads,search_results,phone accessories,15-02-2026
EVT0012394,S002940,U00389,view,15-02-2026 11:56,3,P186,OnePlus 15 128GB Black,Electronics,Smartphone,OnePlus,Pune,desktop,paid_ads,product_page,,15-02-2026
EVT0012395,S002939,U00592,visit,15-02-2026 12:03,1,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Ahmedabad,tablet,direct,landing_page,,15-02-2026
EVT0012396,S002939,U00592,search,15-02-2026 12:04,2,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Ahmedabad,tablet,direct,search_results,wall decor,15-02-2026
EVT0012397,S002939,U00592,view,15-02-2026 12:07,3,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Ahmedabad,tablet,direct,product_page,,15-02-2026
EVT0012398,S002939,U00592,view,15-02-2026 12:07,4,P123,UrbanCo Wooden Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,tablet,direct,product_page,,15-02-2026
EVT0012399,S002890,U00297,visit,15-02-2026 12:40,1,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,organic_search,landing_page,,15-02-2026
EVT0012400,S002952,U00640,visit,15-02-2026 12:42,1,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Delhi,mobile,paid_ads,landing_page,,15-02-2026
EVT0012401,S002890,U00297,view,15-02-2026 12:42,2,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,organic_search,product_page,,15-02-2026
EVT0012402,S002952,U00640,search,15-02-2026 12:43,2,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Delhi,mobile,paid_ads,search_results,sofa set,15-02-2026
EVT0012403,S002890,U00297,add_to_cart,15-02-2026 12:44,3,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,organic_search,cart,,15-02-2026
EVT0012404,S002952,U00640,view,15-02-2026 12:45,3,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Delhi,mobile,paid_ads,product_page,,15-02-2026
EVT0012405,S002876,U00655,visit,15-02-2026 12:45,1,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,landing_page,,15-02-2026
EVT0012406,S002890,U00297,checkout_start,15-02-2026 12:46,4,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,organic_search,checkout,,15-02-2026
EVT0012407,S002963,U00380,visit,15-02-2026 12:46,1,P020,Puma Yoga Mat,Sports,Equipment,Puma,Bengaluru,desktop,direct,landing_page,,15-02-2026
EVT0012408,S002908,U00787,visit,15-02-2026 12:46,1,P141,Samsung i13 64GB Red,Electronics,Smartphone,Samsung,Ahmedabad,mobile,paid_ads,landing_page,,15-02-2026
EVT0012409,S002890,U00297,checkout_abandon,15-02-2026 12:47,5,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,organic_search,checkout,,15-02-2026
EVT0012410,S002963,U00380,search,15-02-2026 12:47,2,P020,Puma Yoga Mat,Sports,Equipment,Puma,Bengaluru,desktop,direct,search_results,sports t-shirt,15-02-2026
EVT0012411,S002908,U00787,search,15-02-2026 12:47,2,P141,Samsung i13 64GB Red,Electronics,Smartphone,Samsung,Ahmedabad,mobile,paid_ads,search_results,phone accessories,15-02-2026
EVT0012412,S002963,U00380,view,15-02-2026 12:48,3,P020,Puma Yoga Mat,Sports,Equipment,Puma,Bengaluru,desktop,direct,product_page,,15-02-2026
EVT0012413,S002876,U00655,view,15-02-2026 12:48,2,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,product_page,,15-02-2026
EVT0012414,S002944,U00294,visit,15-02-2026 12:49,1,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Mumbai,mobile,email,landing_page,,15-02-2026
EVT0012415,S002876,U00655,view,15-02-2026 12:49,3,P123,UrbanCo Wooden Dining Table Small,Home,Furniture,UrbanCo,Mumbai,mobile,direct,product_page,,15-02-2026
EVT0012416,S002908,U00787,view,15-02-2026 12:50,3,P141,Samsung i13 64GB Red,Electronics,Smartphone,Samsung,Ahmedabad,mobile,paid_ads,product_page,,15-02-2026
EVT0012417,S002944,U00294,view,15-02-2026 12:50,2,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Mumbai,mobile,email,product_page,,15-02-2026
EVT0012418,S002908,U00787,view,15-02-2026 12:50,4,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,Ahmedabad,mobile,paid_ads,product_page,,15-02-2026
EVT0012419,S002944,U00294,view,15-02-2026 12:51,3,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,mobile,email,product_page,,15-02-2026
EVT0012420,S002876,U00655,add_to_cart,15-02-2026 12:52,4,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,cart,,15-02-2026
EVT0012421,S002876,U00655,checkout_start,15-02-2026 12:53,5,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,checkout,,15-02-2026
EVT0012422,S002876,U00655,checkout_abandon,15-02-2026 12:54,6,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,checkout,,15-02-2026
EVT0012423,S002949,U00690,visit,15-02-2026 13:27,1,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,landing_page,,15-02-2026
EVT0012424,S002949,U00690,search,15-02-2026 13:28,2,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,search_results,blue jeans,15-02-2026
EVT0012425,S002949,U00690,view,15-02-2026 13:29,3,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,product_page,,15-02-2026
EVT0012426,S002949,U00690,add_to_cart,15-02-2026 13:30,4,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,cart,,15-02-2026
EVT0012427,S002949,U00690,checkout_start,15-02-2026 13:31,5,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,checkout,,15-02-2026
EVT0012428,S002949,U00690,checkout_abandon,15-02-2026 13:32,6,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,Delhi,mobile,direct,checkout,,15-02-2026
EVT0012429,S002886,U00143,visit,15-02-2026 13:47,1,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Hyderabad,mobile,email,landing_page,,15-02-2026
EVT0012430,S002873,U00246,visit,15-02-2026 13:48,1,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,desktop,email,landing_page,,15-02-2026
EVT0012431,S002886,U00143,search,15-02-2026 13:48,2,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Hyderabad,mobile,email,search_results,lipstick,15-02-2026
EVT0012432,S002873,U00246,view,15-02-2026 13:49,2,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,desktop,email,product_page,,15-02-2026
EVT0012433,S002886,U00143,view,15-02-2026 13:49,3,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Hyderabad,mobile,email,product_page,,15-02-2026
EVT0012434,S002886,U00143,view,15-02-2026 13:50,4,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,Hyderabad,mobile,email,product_page,,15-02-2026
EVT0012435,S002873,U00246,view,15-02-2026 13:50,3,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Mumbai,desktop,email,product_page,,15-02-2026
EVT0012436,S002932,U00843,visit,15-02-2026 14:05,1,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Hyderabad,desktop,social,landing_page,,15-02-2026
EVT0012437,S002932,U00843,search,15-02-2026 14:05,2,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Hyderabad,desktop,social,search_results,moisturizer,15-02-2026
EVT0012438,S002932,U00843,view,15-02-2026 14:08,3,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Hyderabad,desktop,social,product_page,,15-02-2026
EVT0012439,S002932,U00843,view,15-02-2026 14:10,4,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Hyderabad,desktop,social,product_page,,15-02-2026
EVT0012440,S002871,U00016,visit,15-02-2026 14:13,1,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,landing_page,,15-02-2026
EVT0012441,S002871,U00016,search,15-02-2026 14:13,2,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,search_results,moisturizer,15-02-2026
EVT0012442,S002871,U00016,view,15-02-2026 14:15,3,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,product_page,,15-02-2026
EVT0012443,S002871,U00016,add_to_cart,15-02-2026 14:17,4,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,cart,,15-02-2026
EVT0012444,S002871,U00016,checkout_start,15-02-2026 14:18,5,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,checkout,,15-02-2026
EVT0012445,S002911,U00579,visit,15-02-2026 14:19,1,P194,Zara Blue Polyester Jeans,Clothing,Jeans,Zara,Delhi,mobile,direct,landing_page,,15-02-2026
EVT0012446,S002871,U00016,purchase,15-02-2026 14:20,6,P034,Lakme Lipstick,Beauty,Makeup,Lakme,Pune,mobile,direct,confirmation,,15-02-2026
EVT0012447,S002911,U00579,view,15-02-2026 14:22,2,P194,Zara Blue Polyester Jeans,Clothing,Jeans,Zara,Delhi,mobile,direct,product_page,,15-02-2026
EVT0012448,S002898,U00790,visit,15-02-2026 14:42,1,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,landing_page,,15-02-2026
EVT0012449,S002898,U00790,search,15-02-2026 14:43,2,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,search_results,lipstick,15-02-2026
EVT0012450,S002898,U00790,view,15-02-2026 14:44,3,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,product_page,,15-02-2026
EVT0012451,S002934,U00820,visit,15-02-2026 14:44,1,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,Pune,desktop,paid_ads,landing_page,,15-02-2026
EVT0012452,S002898,U00790,view,15-02-2026 14:45,4,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Mumbai,desktop,organic_search,product_page,,15-02-2026
EVT0012453,S002934,U00820,search,15-02-2026 14:46,2,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,Pune,desktop,paid_ads,search_results,yoga mat,15-02-2026
EVT0012454,S002898,U00790,add_to_cart,15-02-2026 14:46,5,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,cart,,15-02-2026
EVT0012455,S002934,U00820,view,15-02-2026 14:46,3,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,Pune,desktop,paid_ads,product_page,,15-02-2026
EVT0012456,S002898,U00790,checkout_start,15-02-2026 14:47,6,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,checkout,,15-02-2026
EVT0012457,S002898,U00790,checkout_abandon,15-02-2026 14:49,7,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,Mumbai,desktop,organic_search,checkout,,15-02-2026
EVT0012458,S002878,U00042,visit,15-02-2026 15:09,1,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,Mumbai,mobile,paid_ads,landing_page,,15-02-2026
EVT0012459,S002878,U00042,view,15-02-2026 15:10,2,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,Mumbai,mobile,paid_ads,product_page,,15-02-2026
EVT0012460,S002878,U00042,add_to_cart,15-02-2026 15:11,3,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,Mumbai,mobile,paid_ads,cart,,15-02-2026
EVT0012461,S002878,U00042,checkout_start,15-02-2026 15:12,4,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,Mumbai,mobile,paid_ads,checkout,,15-02-2026
EVT0012462,S002878,U00042,purchase,15-02-2026 15:13,5,P161,Apple Air 32GB RAM 512GB SSD,Electronics,Laptop,Apple,Mumbai,mobile,paid_ads,confirmation,,15-02-2026
EVT0012463,S002915,U00613,visit,15-02-2026 15:17,1,P148,Adidas Sneakers Size 7,Sports,Shoes,Adidas,Kolkata,tablet,paid_ads,landing_page,,15-02-2026
EVT0012464,S002915,U00613,search,15-02-2026 15:19,2,P148,Adidas Sneakers Size 7,Sports,Shoes,Adidas,Kolkata,tablet,paid_ads,search_results,running shoes,15-02-2026
EVT0012465,S002900,U00022,visit,15-02-2026 15:19,1,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Mumbai,desktop,direct,landing_page,,15-02-2026
EVT0012466,S002955,U00845,visit,15-02-2026 15:20,1,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,Delhi,tablet,social,landing_page,,15-02-2026
EVT0012467,S002900,U00022,view,15-02-2026 15:20,2,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Mumbai,desktop,direct,product_page,,15-02-2026
EVT0012468,S002915,U00613,view,15-02-2026 15:20,3,P148,Adidas Sneakers Size 7,Sports,Shoes,Adidas,Kolkata,tablet,paid_ads,product_page,,15-02-2026
