event_id,session_id,user_id,event_type,event_timestamp,event_step,product_id,product_name,category,subcategory,brand,region,device_type,traffic_source,page_type,search_keyword,event_date
EVT0031352,S007325,U00653,view,2026-05-08 16:47:48,4,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,desktop,social,product_page,,2026-05-08
EVT0031307,S007316,U00715,visit,2026-05-08 17:14:17,1,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,landing_page,,2026-05-08
EVT0031308,S007316,U00715,search,2026-05-08 17:15:19,2,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,search_results,dumbbells,2026-05-08
EVT0031319,S007318,U00401,visit,2026-05-08 17:16:43,1,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,Hyderabad,mobile,social,landing_page,,2026-05-08
EVT0031309,S007316,U00715,view,2026-05-08 17:17:57,3,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,product_page,,2026-05-08
EVT0031320,S007318,U00401,view,2026-05-08 17:18:31,2,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,Hyderabad,mobile,social,product_page,,2026-05-08
EVT0031310,S007316,U00715,add_to_cart,2026-05-08 17:19:32,4,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,cart,,2026-05-08
EVT0031321,S007318,U00401,view,2026-05-08 17:20:36,3,P128,Apple Mac Air 16GB RAM 512GB SSD,Electronics,Laptop,Apple,Hyderabad,mobile,social,product_page,,2026-05-08
EVT0031311,S007316,U00715,checkout_start,2026-05-08 17:20:49,5,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,checkout,,2026-05-08
EVT0031286,S007312,U00114,visit,2026-05-08 17:22:00,1,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,landing_page,,2026-05-08
EVT0031312,S007316,U00715,purchase,2026-05-08 17:22:21,6,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,Bengaluru,desktop,paid_ads,confirmation,,2026-05-08
EVT0031322,S007318,U00401,add_to_cart,2026-05-08 17:22:21,4,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,Hyderabad,mobile,social,cart,,2026-05-08
EVT0031287,S007312,U00114,search,2026-05-08 17:23:01,2,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,search_results,moisturizer,2026-05-08
EVT0031323,S007318,U00401,checkout_start,2026-05-08 17:23:09,5,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,Hyderabad,mobile,social,checkout,,2026-05-08
EVT0031324,S007318,U00401,checkout_abandon,2026-05-08 17:24:27,6,P087,OnePlus 11 Pro Max 256GB Red,Electronics,Smartphone,OnePlus,Hyderabad,mobile,social,checkout,,2026-05-08
EVT0031288,S007312,U00114,view,2026-05-08 17:25:29,3,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,product_page,,2026-05-08
EVT0031289,S007312,U00114,view,2026-05-08 17:26:58,4,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Kolkata,mobile,paid_ads,product_page,,2026-05-08
EVT0031302,S007315,U00300,visit,2026-05-08 17:28:01,1,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,desktop,email,landing_page,,2026-05-08
EVT0031398,S007339,U00707,visit,2026-05-08 17:28:50,1,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,landing_page,,2026-05-08
EVT0031290,S007312,U00114,add_to_cart,2026-05-08 17:29:21,5,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,cart,,2026-05-08
EVT0031399,S007339,U00707,search,2026-05-08 17:29:45,2,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,search_results,face wash,2026-05-08
EVT0031291,S007312,U00114,checkout_start,2026-05-08 17:30:35,6,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,checkout,,2026-05-08
EVT0031303,S007315,U00300,view,2026-05-08 17:30:37,2,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,desktop,email,product_page,,2026-05-08
EVT0031400,S007339,U00707,view,2026-05-08 17:31:17,3,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,product_page,,2026-05-08
EVT0031304,S007315,U00300,add_to_cart,2026-05-08 17:31:55,3,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,desktop,email,cart,,2026-05-08
EVT0031292,S007312,U00114,checkout_abandon,2026-05-08 17:32:19,7,P012,Nivea Foundation,Beauty,Makeup,Nivea,Kolkata,mobile,paid_ads,checkout,,2026-05-08
EVT0031305,S007315,U00300,checkout_start,2026-05-08 17:32:37,4,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,desktop,email,checkout,,2026-05-08
EVT0031401,S007339,U00707,add_to_cart,2026-05-08 17:32:56,4,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,cart,,2026-05-08
EVT0031306,S007315,U00300,checkout_abandon,2026-05-08 17:33:35,5,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,Ahmedabad,desktop,email,checkout,,2026-05-08
EVT0031203,S007292,U00386,visit,2026-05-08 17:34:14,1,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,desktop,organic_search,landing_page,,2026-05-08
EVT0031402,S007339,U00707,checkout_start,2026-05-08 17:34:21,5,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,checkout,,2026-05-08
EVT0031214,S007295,U00312,visit,2026-05-08 17:34:27,1,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,Bengaluru,tablet,paid_ads,landing_page,,2026-05-08
EVT0031215,S007295,U00312,search,2026-05-08 17:34:47,2,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,Bengaluru,tablet,paid_ads,search_results,wall decor,2026-05-08
EVT0031204,S007292,U00386,view,2026-05-08 17:34:52,2,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,desktop,organic_search,product_page,,2026-05-08
EVT0031403,S007339,U00707,purchase,2026-05-08 17:35:50,6,P025,Lakme Foundation,Beauty,Makeup,Lakme,Mumbai,desktop,organic_search,confirmation,,2026-05-08
EVT0031205,S007292,U00386,add_to_cart,2026-05-08 17:36:45,3,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,desktop,organic_search,cart,,2026-05-08
EVT0031216,S007295,U00312,view,2026-05-08 17:37:23,3,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,Bengaluru,tablet,paid_ads,product_page,,2026-05-08
EVT0031206,S007292,U00386,checkout_start,2026-05-08 17:37:38,4,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,desktop,organic_search,checkout,,2026-05-08
EVT0031207,S007292,U00386,checkout_abandon,2026-05-08 17:38:05,5,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,desktop,organic_search,checkout,,2026-05-08
EVT0031255,S007305,U00268,visit,2026-05-08 17:45:52,1,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,landing_page,,2026-05-08
EVT0031256,S007305,U00268,search,2026-05-08 17:46:53,2,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,search_results,wooden chair,2026-05-08
EVT0031257,S007305,U00268,view,2026-05-08 17:48:09,3,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,product_page,,2026-05-08
EVT0031258,S007305,U00268,add_to_cart,2026-05-08 17:48:40,4,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,cart,,2026-05-08
EVT0031259,S007305,U00268,checkout_start,2026-05-08 17:49:38,5,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,checkout,,2026-05-08
EVT0031260,S007305,U00268,purchase,2026-05-08 17:51:36,6,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Chennai,desktop,paid_ads,confirmation,,2026-05-08
EVT0031313,S007317,U00573,visit,2026-05-08 18:00:38,1,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,landing_page,,2026-05-08
EVT0031314,S007317,U00573,search,2026-05-08 18:02:02,2,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,search_results,lipstick,2026-05-08
EVT0031425,S007345,U00305,visit,2026-05-08 18:03:33,1,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,Kolkata,mobile,email,landing_page,,2026-05-08
EVT0031315,S007317,U00573,view,2026-05-08 18:03:52,3,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,product_page,,2026-05-08
EVT0031426,S007345,U00305,search,2026-05-08 18:04:36,2,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,Kolkata,mobile,email,search_results,dumbbells,2026-05-08
EVT0031427,S007345,U00305,view,2026-05-08 18:05:13,3,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,Kolkata,mobile,email,product_page,,2026-05-08
EVT0031316,S007317,U00573,add_to_cart,2026-05-08 18:05:30,4,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,cart,,2026-05-08
EVT0031317,S007317,U00573,checkout_start,2026-05-08 18:06:12,5,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,checkout,,2026-05-08
EVT0031318,S007317,U00573,checkout_abandon,2026-05-08 18:06:43,6,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Delhi,tablet,paid_ads,checkout,,2026-05-08
EVT0031265,S007308,U00728,visit,2026-05-08 18:10:23,1,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,landing_page,,2026-05-08
EVT0031266,S007308,U00728,search,2026-05-08 18:11:10,2,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,search_results,lipstick,2026-05-08
EVT0031353,S007326,U00063,visit,2026-05-08 18:11:49,1,P079,Boat Charger,Electronics,Accessories,Boat,Kolkata,mobile,paid_ads,landing_page,,2026-05-08
EVT0031354,S007326,U00063,view,2026-05-08 18:12:39,2,P079,Boat Charger,Electronics,Accessories,Boat,Kolkata,mobile,paid_ads,product_page,,2026-05-08
EVT0031267,S007308,U00728,view,2026-05-08 18:13:15,3,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,product_page,,2026-05-08
EVT0031268,S007308,U00728,view,2026-05-08 18:15:15,4,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Bengaluru,desktop,organic_search,product_page,,2026-05-08
EVT0031269,S007308,U00728,add_to_cart,2026-05-08 18:16:25,5,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,cart,,2026-05-08
EVT0031270,S007308,U00728,checkout_start,2026-05-08 18:17:07,6,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,checkout,,2026-05-08
EVT0031271,S007308,U00728,purchase,2026-05-08 18:17:50,7,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,confirmation,,2026-05-08
EVT0031233,S007300,U00852,visit,2026-05-08 18:20:58,1,P079,Boat Charger,Electronics,Accessories,Boat,Chennai,desktop,organic_search,landing_page,,2026-05-08
EVT0031234,S007300,U00852,view,2026-05-08 18:22:02,2,P079,Boat Charger,Electronics,Accessories,Boat,Chennai,desktop,organic_search,product_page,,2026-05-08
EVT0031235,S007300,U00852,add_to_cart,2026-05-08 18:23:02,3,P079,Boat Charger,Electronics,Accessories,Boat,Chennai,desktop,organic_search,cart,,2026-05-08
EVT0031236,S007300,U00852,checkout_start,2026-05-08 18:23:40,4,P079,Boat Charger,Electronics,Accessories,Boat,Chennai,desktop,organic_search,checkout,,2026-05-08
EVT0031237,S007300,U00852,checkout_abandon,2026-05-08 18:24:31,5,P079,Boat Charger,Electronics,Accessories,Boat,Chennai,desktop,organic_search,checkout,,2026-05-08
EVT0031336,S007322,U00234,visit,2026-05-08 18:42:13,1,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,Bengaluru,mobile,email,landing_page,,2026-05-08
EVT0031337,S007322,U00234,search,2026-05-08 18:43:24,2,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,Bengaluru,mobile,email,search_results,wall decor,2026-05-08
EVT0031338,S007322,U00234,view,2026-05-08 18:44:24,3,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,Bengaluru,mobile,email,product_page,,2026-05-08
EVT0031339,S007322,U00234,view,2026-05-08 18:45:18,4,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Bengaluru,mobile,email,product_page,,2026-05-08
EVT0031212,S007294,U00668,visit,2026-05-08 18:52:10,1,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,Hyderabad,tablet,social,landing_page,,2026-05-08
EVT0031213,S007294,U00668,view,2026-05-08 18:53:22,2,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,Hyderabad,tablet,social,product_page,,2026-05-08
EVT0031342,S007324,U00338,visit,2026-05-08 19:10:44,1,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,landing_page,,2026-05-08
EVT0031343,S007324,U00338,search,2026-05-08 19:12:08,2,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,search_results,sports t-shirt,2026-05-08
EVT0031344,S007324,U00338,view,2026-05-08 19:14:20,3,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,product_page,,2026-05-08
EVT0031345,S007324,U00338,view,2026-05-08 19:16:00,4,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,Kolkata,mobile,organic_search,product_page,,2026-05-08
EVT0031346,S007324,U00338,add_to_cart,2026-05-08 19:17:52,5,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,cart,,2026-05-08
EVT0031347,S007324,U00338,checkout_start,2026-05-08 19:18:14,6,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,checkout,,2026-05-08
EVT0031348,S007324,U00338,checkout_abandon,2026-05-08 19:19:59,7,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Kolkata,mobile,organic_search,checkout,,2026-05-08
EVT0031376,S007334,U00853,visit,2026-05-08 19:21:36,1,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Pune,tablet,social,landing_page,,2026-05-08
EVT0031377,S007334,U00853,search,2026-05-08 19:22:55,2,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Pune,tablet,social,search_results,kitchen mixer,2026-05-08
EVT0031378,S007334,U00853,view,2026-05-08 19:23:47,3,P092,UrbanCo Wooden Chair Small,Home,Furniture,UrbanCo,Pune,tablet,social,product_page,,2026-05-08
EVT0031379,S007334,U00853,view,2026-05-08 19:24:07,4,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Pune,tablet,social,product_page,,2026-05-08
EVT0031327,S007320,U00870,visit,2026-05-08 19:33:23,1,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,Pune,mobile,direct,landing_page,,2026-05-08
EVT0031328,S007320,U00870,view,2026-05-08 19:36:19,2,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,Pune,mobile,direct,product_page,,2026-05-08
EVT0031329,S007320,U00870,view,2026-05-08 19:36:54,3,P011,UrbanCo Wooden Sofa Small,Home,Furniture,UrbanCo,Pune,mobile,direct,product_page,,2026-05-08
EVT0031330,S007320,U00870,add_to_cart,2026-05-08 19:39:25,4,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,Pune,mobile,direct,cart,,2026-05-08
EVT0031331,S007320,U00870,checkout_start,2026-05-08 19:41:14,5,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,Pune,mobile,direct,checkout,,2026-05-08
EVT0031332,S007320,U00870,checkout_abandon,2026-05-08 19:41:55,6,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,Pune,mobile,direct,checkout,,2026-05-08
EVT0031414,S007342,U00354,visit,2026-05-08 19:55:25,1,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Bengaluru,tablet,paid_ads,landing_page,,2026-05-08
EVT0031415,S007342,U00354,view,2026-05-08 19:57:53,2,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Bengaluru,tablet,paid_ads,product_page,,2026-05-08
EVT0031355,S007327,U00581,visit,2026-05-08 20:14:29,1,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Bengaluru,mobile,paid_ads,landing_page,,2026-05-08
EVT0031356,S007327,U00581,search,2026-05-08 20:14:49,2,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Bengaluru,mobile,paid_ads,search_results,sports t-shirt,2026-05-08
EVT0031272,S007309,U00566,visit,2026-05-08 20:15:59,1,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,tablet,direct,landing_page,,2026-05-08
EVT0031293,S007313,U00151,visit,2026-05-08 20:16:18,1,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Mumbai,mobile,email,landing_page,,2026-05-08
EVT0031357,S007327,U00581,view,2026-05-08 20:16:37,3,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Bengaluru,mobile,paid_ads,product_page,,2026-05-08
EVT0031273,S007309,U00566,search,2026-05-08 20:16:55,2,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,tablet,direct,search_results,wireless earbuds,2026-05-08
EVT0031274,S007309,U00566,view,2026-05-08 20:17:27,3,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,tablet,direct,product_page,,2026-05-08
EVT0031294,S007313,U00151,view,2026-05-08 20:18:39,2,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Mumbai,mobile,email,product_page,,2026-05-08
EVT0031295,S007313,U00151,view,2026-05-08 20:19:50,3,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Mumbai,mobile,email,product_page,,2026-05-08
EVT0031263,S007307,U00282,visit,2026-05-08 20:34:10,1,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Mumbai,mobile,paid_ads,landing_page,,2026-05-08
EVT0031279,S007311,U00292,visit,2026-05-08 20:34:39,1,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,landing_page,,2026-05-08
EVT0031280,S007311,U00292,search,2026-05-08 20:35:19,2,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,search_results,lipstick,2026-05-08
EVT0031264,S007307,U00282,view,2026-05-08 20:36:02,2,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,Mumbai,mobile,paid_ads,product_page,,2026-05-08
EVT0031281,S007311,U00292,view,2026-05-08 20:37:47,3,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,product_page,,2026-05-08
EVT0031282,S007311,U00292,view,2026-05-08 20:39:03,4,P009,Nivea Lipstick,Beauty,Makeup,Nivea,Hyderabad,desktop,organic_search,product_page,,2026-05-08
EVT0031283,S007311,U00292,add_to_cart,2026-05-08 20:39:34,5,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,cart,,2026-05-08
EVT0031284,S007311,U00292,checkout_start,2026-05-08 20:41:22,6,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,checkout,,2026-05-08
EVT0031285,S007311,U00292,purchase,2026-05-08 20:41:47,7,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,desktop,organic_search,confirmation,,2026-05-08
EVT0031391,S007338,U00160,visit,2026-05-08 20:45:03,1,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,landing_page,,2026-05-08
EVT0031392,S007338,U00160,search,2026-05-08 20:46:11,2,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,search_results,phone accessories,2026-05-08
EVT0031393,S007338,U00160,view,2026-05-08 20:46:41,3,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,product_page,,2026-05-08
EVT0031394,S007338,U00160,view,2026-05-08 20:48:16,4,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,Ahmedabad,desktop,organic_search,product_page,,2026-05-08
EVT0031395,S007338,U00160,add_to_cart,2026-05-08 20:50:07,5,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,cart,,2026-05-08
EVT0031396,S007338,U00160,checkout_start,2026-05-08 20:50:44,6,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,checkout,,2026-05-08
EVT0031397,S007338,U00160,checkout_abandon,2026-05-08 20:52:41,7,P086,Boat Power Bank,Electronics,Accessories,Boat,Ahmedabad,desktop,organic_search,checkout,,2026-05-08
EVT0031366,S007332,U00657,visit,2026-05-08 21:03:06,1,P133,H&M Green Polyester Jeans,Clothing,Jeans,H&M,Kolkata,mobile,organic_search,landing_page,,2026-05-08
EVT0031367,S007332,U00657,search,2026-05-08 21:03:58,2,P133,H&M Green Polyester Jeans,Clothing,Jeans,H&M,Kolkata,mobile,organic_search,search_results,blue jeans,2026-05-08
EVT0031368,S007332,U00657,view,2026-05-08 21:06:38,3,P133,H&M Green Polyester Jeans,Clothing,Jeans,H&M,Kolkata,mobile,organic_search,product_page,,2026-05-08
EVT0031369,S007332,U00657,view,2026-05-08 21:06:58,4,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,H&M,Kolkata,mobile,organic_search,product_page,,2026-05-08
EVT0031370,S007333,U00460,visit,2026-05-08 21:13:01,1,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Mumbai,mobile,email,landing_page,,2026-05-08
EVT0031371,S007333,U00460,view,2026-05-08 21:15:49,2,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Mumbai,mobile,email,product_page,,2026-05-08
EVT0031372,S007333,U00460,view,2026-05-08 21:16:25,3,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Mumbai,mobile,email,product_page,,2026-05-08
EVT0031373,S007333,U00460,add_to_cart,2026-05-08 21:18:37,4,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Mumbai,mobile,email,cart,,2026-05-08
EVT0031226,S007299,U00833,visit,2026-05-08 21:18:54,1,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,landing_page,,2026-05-08
EVT0031374,S007333,U00460,checkout_start,2026-05-08 21:19:16,5,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Mumbai,mobile,email,checkout,,2026-05-08
EVT0031227,S007299,U00833,search,2026-05-08 21:19:34,2,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,search_results,graphic t-shirt,2026-05-08
EVT0031228,S007299,U00833,view,2026-05-08 21:20:37,3,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,product_page,,2026-05-08
EVT0031375,S007333,U00460,purchase,2026-05-08 21:20:43,6,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,Mumbai,mobile,email,confirmation,,2026-05-08
EVT0031229,S007299,U00833,view,2026-05-08 21:21:03,4,P090,Zara Red Polyester Shirt,Clothing,Shirts,Zara,Kolkata,mobile,paid_ads,product_page,,2026-05-08
EVT0031230,S007299,U00833,add_to_cart,2026-05-08 21:22:32,5,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,cart,,2026-05-08
EVT0031231,S007299,U00833,checkout_start,2026-05-08 21:23:07,6,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,checkout,,2026-05-08
EVT0031232,S007299,U00833,checkout_abandon,2026-05-08 21:23:43,7,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Kolkata,mobile,paid_ads,checkout,,2026-05-08
EVT0031296,S007314,U00399,visit,2026-05-08 21:33:23,1,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,landing_page,,2026-05-08
EVT0031297,S007314,U00399,search,2026-05-08 21:34:36,2,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,search_results,wooden chair,2026-05-08
EVT0031298,S007314,U00399,view,2026-05-08 21:36:54,3,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,product_page,,2026-05-08
EVT0031299,S007314,U00399,add_to_cart,2026-05-08 21:38:17,4,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,cart,,2026-05-08
EVT0031300,S007314,U00399,checkout_start,2026-05-08 21:39:09,5,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,checkout,,2026-05-08
EVT0031301,S007314,U00399,checkout_abandon,2026-05-08 21:40:46,6,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Ahmedabad,desktop,organic_search,checkout,,2026-05-08
EVT0031325,S007319,U00518,visit,2026-05-08 21:54:22,1,P015,Nike Dumbbells,Sports,Equipment,Nike,Chennai,mobile,paid_ads,landing_page,,2026-05-08
EVT0031326,S007319,U00518,view,2026-05-08 21:55:57,2,P015,Nike Dumbbells,Sports,Equipment,Nike,Chennai,mobile,paid_ads,product_page,,2026-05-08
EVT0031208,S007293,U00161,visit,2026-05-08 22:31:11,1,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,Pune,mobile,paid_ads,landing_page,,2026-05-08
EVT0031209,S007293,U00161,search,2026-05-08 22:31:42,2,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,Pune,mobile,paid_ads,search_results,dumbbells,2026-05-08
EVT0031210,S007293,U00161,view,2026-05-08 22:34:38,3,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,Pune,mobile,paid_ads,product_page,,2026-05-08
EVT0031211,S007293,U00161,view,2026-05-08 22:36:37,4,P039,Puma Track Pants,Sports,Activewear,Puma,Pune,mobile,paid_ads,product_page,,2026-05-08
EVT0031420,S007344,U00614,visit,2026-05-08 22:44:29,1,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Pune,desktop,organic_search,landing_page,,2026-05-08
EVT0031421,S007344,U00614,view,2026-05-08 22:45:36,2,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Pune,desktop,organic_search,product_page,,2026-05-08
EVT0031422,S007344,U00614,add_to_cart,2026-05-08 22:46:23,3,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Pune,desktop,organic_search,cart,,2026-05-08
EVT0031423,S007344,U00614,checkout_start,2026-05-08 22:47:22,4,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Pune,desktop,organic_search,checkout,,2026-05-08
